"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"58966751","2023-09-29T21:23:00.000","2023-09-30T01:45:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11215","7 FULLER PLACE","FULLER PLACE","WINDSOR PL","PROSPECT AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T01:45:00.000","07 BROOKLYN","3011140067","BROOKLYN","989922","179287","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.6587762863805","-73.97955684491515","
,  
(40.6587762863805, -73.97955684491515)"
"58959013","2023-09-29T21:20:00.000","2023-09-30T02:15:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11203","686 HAWTHORNE STREET","HAWTHORNE STREET","ALBANY AVE","TROY AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T02:15:00.000","09 BROOKLYN","3048230028","BROOKLYN","1001593","179248","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.658654072345904","-73.9374920634755","
,  
(40.658654072345904, -73.9374920634755)"
"58966752","2023-09-29T21:20:00.000","2023-09-30T12:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11413","145-94 223 STREET","223 STREET","145 RD","146 AVE",,,"ADDRESS","SPRINGFIELD GARDENS",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T12:00:00.000","13 QUEENS","4134700074","QUEENS","1051616","180235","PHONE","Unspecified","QUEENS",,,,,,,,"40.66112388501197","-73.75718903330778","
,  
(40.66112388501197, -73.75718903330778)"
"58960534","2023-09-29T21:17:00.000","2023-09-29T21:25:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","2015 EAST   71 STREET","EAST   71 STREET","AVENUE T","VETERANS AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T21:25:00.000","18 BROOKLYN","3084120034","BROOKLYN","1009588","165536","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.620998319026086","-73.90872785996598","
,  
(40.620998319026086, -73.90872785996598)"
"58965212","2023-09-29T21:14:00.000","2023-09-30T13:15:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11413","146-31 232 STREET","232 STREET","146 AVE","147 AVE",,,"ADDRESS","SPRINGFIELD GARDENS",,,"Closed",,"The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.","2023-09-30T13:15:00.000","13 QUEENS","4135380160","QUEENS","1053925","179046","ONLINE","Unspecified","QUEENS",,,,,,,,"40.657842486590674","-73.74887890860828","
,  
(40.657842486590674, -73.74887890860828)"
"58965213","2023-09-29T21:14:00.000","2023-09-30T13:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"10469","1055 EAST  221 STREET","EAST  221 STREET","PAULDING AVE","LACONIA AVE",,,"ADDRESS","BRONX",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T13:00:00.000","12 BRONX","2047040002","BRONX","1025093","260611","ONLINE","Unspecified","BRONX",,,,,,,,"40.8818966461096","-73.85229861588529","
,  
(40.8818966461096, -73.85229861588529)"
"58962065","2023-09-29T21:14:00.000","2023-09-30T09:45:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11377","34-06 60 STREET","60 STREET","34 AVE","BROADWAY",,,"ADDRESS","WOODSIDE",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T09:45:00.000","02 QUEENS","4011870003","QUEENS","1011367","213160","ONLINE","Unspecified","QUEENS",,,,,,,,"40.75170991970548","-73.90212790702302","
,  
(40.75170991970548, -73.90212790702302)"
"58960518","2023-09-29T21:14:00.000","2023-09-29T22:05:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"10466","4213 BRUNER AVENUE","BRUNER AVENUE","BUSSING AVE","PITMAN AVE",,,"ADDRESS","BRONX",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T22:05:00.000","12 BRONX","2050120019","BRONX","1026217","265308","ONLINE","Unspecified","BRONX",,,,,,,,"40.894783139803685","-73.84820444506957","
,  
(40.894783139803685, -73.84820444506957)"
"58955852","2023-09-29T21:11:00.000","2023-10-01T17:10:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11203",,,,,"RUTLAND ROAD","EAST 46 STREET","INTERSECTION","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-01T17:10:00.000","09 BROOKLYN",,"BROOKLYN","1002228","179869","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.66035731370145","-73.93520173078407","
,  
(40.66035731370145, -73.93520173078407)"
"58955922","2023-09-29T21:08:00.000","2023-09-30T08:20:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11224","2970 WEST   27 STREET","WEST   27 STREET","DEAD END","SURF AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T08:20:00.000","13 BROOKLYN","3070520034","BROOKLYN","986240","148216","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.573494426424446","-73.99283675303543","
,  
(40.573494426424446, -73.99283675303543)"
"58960455","2023-09-29T21:05:00.000","2023-10-02T10:25:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11230","1402 AVENUE J","AVENUE J","E 14 ST","E 15 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-10-02T10:25:00.000","14 BROOKLYN","3067160001","BROOKLYN","994753","167015","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.62508787147075","-73.96216394817056","
,  
(40.62508787147075, -73.96216394817056)"
"58966753","2023-09-29T21:05:00.000","2023-09-30T01:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11231","168 HUNTINGTON STREET","HUNTINGTON STREET","CLINTON ST","COURT ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T01:00:00.000","06 BROOKLYN","3003810126","BROOKLYN","984347","185565","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.67600981474516","-73.99965029999323","
,  
(40.67600981474516, -73.99965029999323)"
"58955923","2023-09-29T21:02:00.000","2023-09-30T17:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11212","219 SACKMAN STREET","SACKMAN STREET","LIBERTY AVE","GLENMORE AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T17:00:00.000","16 BROOKLYN","3036940009","BROOKLYN","1010426","184343","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.67261700153828","-73.90563625264704","
,  
(40.67261700153828, -73.90563625264704)"
"58955924","2023-09-29T20:59:00.000","2023-09-30T02:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11233","861 HALSEY STREET","HALSEY STREET","HOWARD AVE","SARATOGA AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T02:00:00.000","03 BROOKLYN","3014910042","BROOKLYN","1006843","189001","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.6854120202335","-73.91853724331867","
,  
(40.6854120202335, -73.91853724331867)"
"58960535","2023-09-29T20:56:00.000","2023-09-30T02:25:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11233","485 BAINBRIDGE STREET","BAINBRIDGE STREET","HOWARD AVE","SARATOGA AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T02:25:00.000","03 BROOKLYN","3015050043","BROOKLYN","1007142","187954","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.6825374771036","-73.91746270761323","
,  
(40.6825374771036, -73.91746270761323)"
"58965214","2023-09-29T20:56:00.000","2023-09-30T13:35:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11422","259-68 148 DRIVE","148 DRIVE","259 ST","HOOK CREEK BLVD",,,"ADDRESS","ROSEDALE",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T13:35:00.000","13 QUEENS","4136890030","QUEENS","1059405","177506","ONLINE","Unspecified","QUEENS",,,,,,,,"40.65357072801515","-73.72914529746573","
,  
(40.65357072801515, -73.72914529746573)"
"58959014","2023-09-29T20:53:00.000","2023-09-30T14:15:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","882 EAST   57 STREET","EAST   57 STREET","AVENUE H","AVENUE I",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T14:15:00.000","18 BROOKLYN","3077600082","BROOKLYN","1006058","169334","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.63143241974732","-73.9214312913712","
,  
(40.63143241974732, -73.9214312913712)"
"58957534","2023-09-29T20:50:00.000","2023-09-30T11:10:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11691","311 BEACH   31 STREET","BEACH   31 STREET","SEAGIRT BLVD","DEAD END",,,"ADDRESS","FAR ROCKAWAY",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T11:10:00.000","14 QUEENS","4157960026","QUEENS","1049812","156570","ONLINE","Unspecified","QUEENS",,,,,,,,"40.59618222663544","-73.76392113667588","
,  
(40.59618222663544, -73.76392113667588)"
"58966677","2023-09-29T20:47:00.000","2023-09-30T18:45:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"10465","1522 STADIUM AVENUE","STADIUM AVENUE","GRISWOLD AVE","AMPERE AVE",,,"ADDRESS","BRONX",,,"Closed",,"The Department of Environmental Protection inspected your complaint and determined that the catch basin is now functioning properly.  If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-30T18:45:00.000","10 BRONX","2054150007","BRONX","1033966","247102","ONLINE","Unspecified","BRONX",,,,,,,,"40.84477307951467","-73.82031129687098","
,  
(40.84477307951467, -73.82031129687098)"
"58963587","2023-09-29T20:47:00.000","2023-09-29T21:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","2016 EAST   72 STREET","EAST   72 STREET","AVENUE T","AVENUE U",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T21:00:00.000","18 BROOKLYN","3084120046","BROOKLYN","1009801","165676","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.62138197789493","-73.90796006543817","
,  
(40.62138197789493, -73.90796006543817)"
"58959015","2023-09-29T20:44:00.000","2023-09-30T09:45:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11214","2424 BENSON AVENUE","BENSON AVENUE","24 AVE","BAY 37 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T09:45:00.000","11 BROOKLYN","3068760051","BROOKLYN","986877","156840","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.59716542606672","-73.99054044177343","
,  
(40.59716542606672, -73.99054044177343)"
"58960456","2023-09-29T20:41:00.000","2023-10-01T14:00:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"10304","219 MOSEL AVENUE","MOSEL AVENUE","LEEWOOD LOOP","LEEWOOD LOOP",,,"ADDRESS","STATEN ISLAND",,,"Closed",,"The Department of Environmental Protection investigated the complaint and determined that the condition is the responsibility of the home or business owner.","2023-10-01T14:00:00.000","01 STATEN ISLAND","5028990091","STATEN ISLAND","962158","161575","ONLINE","Unspecified","STATEN ISLAND",,,,,,,,"40.6101348868364","-74.07956649727524","
,  
(40.6101348868364, -74.07956649727524)"
"58966754","2023-09-29T20:41:00.000","2023-09-30T11:50:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11692","414 BEACH   67 STREET","BEACH   67 STREET","BEACH CHANNEL DR","THURSBY AVE",,,"ADDRESS","ARVERNE",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T11:50:00.000","14 QUEENS","4160400006","QUEENS","1040849","155540","PHONE","Unspecified","QUEENS",,,,,,,,"40.5934168620026","-73.79620404946148","
,  
(40.5934168620026, -73.79620404946148)"
"58960536","2023-09-29T20:38:00.000","2023-09-30T13:40:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11422","148-39 HOOK CREEK BOULEVARD","HOOK CREEK BOULEVARD","148 AVE","148 RD",,,"ADDRESS","ROSEDALE",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T13:40:00.000","13 QUEENS","4136940025","QUEENS","1060183","177765","ONLINE","Unspecified","QUEENS",,,,,,,,"40.654274985952846","-73.72633852808443","
,  
(40.654274985952846, -73.72633852808443)"
"58959016","2023-09-29T20:38:00.000","2023-09-29T20:50:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","2715 STRICKLAND AVENUE","STRICKLAND AVENUE","56 DR","BEND",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T20:50:00.000","18 BROOKLYN","3085930039","BROOKLYN","1008062","161029","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.608631774421475","-73.91424068363958","
,  
(40.608631774421475, -73.91424068363958)"
"58965215","2023-09-29T20:35:00.000","2023-09-30T12:15:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11693","95-15 ROCKAWAY BEACH BOULEVARD","ROCKAWAY BEACH BOULEVARD","BEACH 95 ST","BEACH 96 ST",,,"ADDRESS","FAR ROCKAWAY",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T12:15:00.000","14 QUEENS","4161680043","QUEENS","1034874","152621","ONLINE","Unspecified","QUEENS",,,,,,,,"40.58544094886823","-73.81774002754884","
,  
(40.58544094886823, -73.81774002754884)"
