"annotation_id","annotator","choice","created_at","id","image","labels","lead_time","q1","q2","response_1","response_2","sentiment_1","sentiment_2","updated_at"
22535,"1","Drivable road","2024-07-13T03:59:33.393944Z",54,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_dd3213aa79c6725a73957c6a260bbe5f.jpg","",1.023,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","The street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, as evidenced by the wet surfaces and the presence of raindrops in the air. The water level is consistent with what one might expect after a typical rainfall event in an urban area.",0,0,"2024-07-13T03:59:33.393963Z"
22221,"1","Drivable road","2024-07-13T03:47:15.060175Z",55,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ba151b68a766d6ee2b10390c33fece49.jpg","",0.851,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:47:15.060196Z"
21908,"1","Flooded road","2024-07-13T03:36:34.707401Z",56,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_33817ef1174295da3192684b0cee564d.jpg","",0.788,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant depth that can pose significant risks to vehicles.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the visible reflections on the surface.",1,1,"2024-07-13T03:36:34.707422Z"
22487,"1","Flooded road","2024-07-13T03:57:28.783853Z",57,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b65e1ed54b1a45775569b46e5690a045.jpg","",1.096,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the visible reflections on the surface.",1,1,"2024-07-13T03:57:28.783873Z"
22614,"1","Drivable road","2024-07-13T04:02:35.462126Z",58,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e49609c1d8c45cded0459c8c8e5f44ea.jpg","",2.154,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street appears to be flooded, as evidenced by the water level reaching the wheels of the UPS truck and the reflective sheen on the road surface.",1,1,"2024-07-13T04:02:35.462145Z"
22242,"1","Flooded road","2024-07-13T03:47:56.238152Z",59,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_38a5973df8ffb12f378a1a61853cfd75.jpg","",0.866,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the visible reflections on the surface.",1,1,"2024-07-13T03:47:56.238173Z"
22181,"1","Drivable road","2024-07-13T03:45:33.734929Z",60,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_460b406f623f79c4dec0c161552645ed.jpg","",0.856,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","The street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, as evidenced by the wet surfaces and the presence of puddles. There are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:45:33.734952Z"
21637,"1","Drivable road","2024-07-13T03:26:39.521617Z",61,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4d3931c2d267c0ebbb1439840121475f.jpg","",1.382,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, likely due to heavy rainfall or a nearby water source overflowing. The water level is high enough to cover the road, and vehicles are seen navigating through it, indicating the flooding is significant.",1,1,"2024-07-13T03:26:39.521637Z"
21700,"1","Drivable road","2024-07-13T03:28:44.320510Z",62,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3c434a0b079b56f5955bfa78e39f7237.jpg","",0.794,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, as evidenced by the wet surfaces and the presence of pedestrians using umbrellas.",0,0,"2024-07-13T03:28:44.320529Z"
21963,"1","Drivable road","2024-07-13T03:38:27.493059Z",63,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6a53295a216a0f0896cebb19c9486e56.jpg","",1.402,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:38:27.493078Z"
22629,"1","Flooded road","2024-07-13T04:03:18.982961Z",64,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6237a555d63003d6fabb5ce14feb9202.jpg","",1.232,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of barriers and caution signs.",1,1,"2024-07-13T04:03:18.982982Z"
22525,"1","Drivable road","2024-07-13T03:59:05.760523Z",65,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3ac654efa7b09c731c5018105e2b8263.jpg","",0.828,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is visible and there are no signs of water accumulation that would indicate flooding.",0,0,"2024-07-13T03:59:05.760543Z"
22035,"1","Flooded road","2024-07-13T03:40:27.679561Z",66,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2d573f3f3c86d6058bf94b811143b540.jpg","",0.851,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the street, which is evident from the submerged vehicles and the depth of the water reaching the wheels of the cars.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of barriers and traffic cones to manage the situation.",1,1,"2024-07-13T03:40:27.679583Z"
22594,"1","Drivable road","2024-07-13T04:01:49.217992Z",67,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a15736819cd8f1e9bc5aed0621839ebd.jpg","",0.798,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the roadway, which is a significant hazard for drivers and can lead to dangerous driving conditions.","Yes, the street in the image is flooded, as evidenced by the water covering the road surface and the visible reflections on the wet pavement.",1,1,"2024-07-13T04:01:49.218013Z"
21567,"1","Drivable road","2024-07-13T03:22:09.607465Z",68,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ab7ccbc06fe4a7b793177eacb3e49aeb.jpg","",1.922,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant hazard for drivers and can lead to dangerous driving conditions.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the vehicles driving through it.",1,1,"2024-07-13T03:22:09.607485Z"
22032,"1","Flooded road","2024-07-13T03:40:23.193338Z",69,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_84edadea44a1d32a374933e9635feccd.jpg","",0.852,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the street, which is evident from the submerged vehicles and the depth of the water reaching the wheels of the van in the foreground.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the vehicles navigating through it.",1,1,"2024-07-13T03:40:23.193357Z"
21841,"1","Drivable road","2024-07-13T03:34:33.556613Z",70,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a011f8df93baf115045878718fb2acef.jpg","",0.895,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the roadway, which is a significant hazard for vehicles and can lead to dangerous driving conditions.","Yes, the street appears to be flooded, as evidenced by the water covering the road surface and the reflections on the wet pavement.",1,1,"2024-07-13T03:34:33.556633Z"
21376,"1","Drivable road","2024-07-13T03:15:49.393192Z",71,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a8047bec419cfec34f0f3fe7b7391cef.jpg","",0.982,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","The street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, as evidenced by the wet surfaces and the overcast sky.",0,0,"2024-07-13T03:15:49.393211Z"
