"annotation_id","annotator","answer","choice","created_at","id","image","labels","lead_time","sentiment_1","updated_at"
30523,"1","No,","Not Flooded","2025-02-10T19:30:33.802336Z",722,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0bbcd6d6ae42255ab3b5956ac6f02a9a.jpg","",1.15,0,"2025-02-10T19:30:33.802359Z"
30627,"1","Yes,","Not Flooded","2025-02-10T19:33:34.127075Z",723,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4a6bb9226b723215d002b7241e85506c.jpg","",0.917,1,"2025-02-10T19:33:34.127095Z"
29867,"1","Yes,","Not Flooded","2025-02-09T18:36:13.539327Z",724,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_979be94fcfa3296bf12ad51d6f15c95a.jpg","",1.384,1,"2025-02-09T18:36:13.539347Z"
30597,"1","No,","Not Flooded","2025-02-10T19:32:33.582700Z",725,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ecc2d6bed2f1f333e9549b83b0459abc.jpg","",0.94,0,"2025-02-10T19:32:33.582720Z"
30507,"1","Yes,","Not Flooded","2025-02-10T19:30:04.034753Z",726,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9b55ac4dcae2fd0c0a76dd993e0c9f0a.jpg","",1.277,1,"2025-02-10T19:30:04.034772Z"
28629,"1","Yes,","Not Flooded","2025-02-03T22:21:14.677344Z",728,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_84f1a1300c0d46af9354dbd186b3198f.jpg","",2.607,1,"2025-02-03T22:21:14.677365Z"
28627,"1","No,","Not Flooded","2025-02-03T22:21:10.021334Z",731,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4de1f1507df569e662d8231a6e2d719b.jpg","",1.192,0,"2025-02-03T22:21:10.021356Z"
30462,"1","Yes,","Not Flooded","2025-02-10T19:28:04.015236Z",733,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e1fe11eec91209f090c6e75e22987c60.jpg","",0.974,1,"2025-02-10T19:28:04.015256Z"
30471,"1","No,","Not Flooded","2025-02-10T19:28:20.900399Z",737,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f738101afa3d88fd60817570510a6a27.jpg","",1.291,0,"2025-02-10T19:28:20.900419Z"
29858,"1","No,","Not Flooded","2025-02-09T18:35:59.699942Z",738,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_da455269aff75d7efaa376d81ac3d2d6.jpg","",0.612,0,"2025-02-09T18:35:59.699962Z"
30682,"1","No,","Not Flooded","2025-02-10T19:34:55.965825Z",739,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_497ec2eede2d15a67925b98ef1223148.jpg","",0.826,0,"2025-02-10T19:34:55.965846Z"
29852,"1","Yes,","Flooded","2025-02-09T18:35:46.862073Z",744,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7f6a44236e3b43d249ab8cc9ca56357f.jpg","",1.053,1,"2025-02-09T18:35:46.862094Z"
30494,"1","No,","Not Flooded","2025-02-10T19:29:04.246764Z",745,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_98dc8eb674cfb436c6f806fc67b0ef79.jpg","",1.241,0,"2025-02-10T19:29:04.246784Z"
28632,"1","Yes,","Flooded","2025-02-03T22:21:20.191721Z",746,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_22ca559287d57aec173c403d22de07e8.jpg","",1.678,1,"2025-02-03T22:21:20.191743Z"
30621,"1","No,","Not Flooded","2025-02-10T19:33:25.280912Z",747,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_79bcdcdf3cd693104a4530ff455a8699.jpg","",0.846,0,"2025-02-10T19:33:25.280932Z"
30402,"1","Yes,","Not Flooded","2025-02-10T19:26:10.480903Z",748,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_70939f2226b5745fc9594bc71572da16.jpg","",1.014,1,"2025-02-10T19:26:10.480923Z"
30673,"1","No,","Not Flooded","2025-02-10T19:34:43.535274Z",750,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bea91f579ba4236ee8fef2d771a083de.jpg","",1.013,0,"2025-02-10T19:34:43.535294Z"
28667,"1","Yes,","Not Flooded","2025-02-03T22:22:20.168505Z",751,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_888ccf67ddb10d9020ec41e2fb920f45.jpg","",0.938,1,"2025-02-03T22:22:20.168528Z"
30522,"1","No,","Not Flooded","2025-02-10T19:30:32.156136Z",752,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d68518843261c8c61ed5fa9820e63e96.jpg","",1.051,0,"2025-02-10T19:30:32.156160Z"
29810,"1","No,","Not Flooded","2025-02-09T18:34:47.016205Z",754,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0a47f61253fec5b21cf8388412645fb1.jpg","",0.888,0,"2025-02-09T18:34:47.016225Z"
29761,"1","No,","Not Flooded","2025-02-09T18:33:37.856176Z",756,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_86af7c4a58cc814512485c11a510adf3.jpg","",0.929,0,"2025-02-09T18:33:37.856197Z"
30622,"1","Yes,","Flooded","2025-02-10T19:33:26.886319Z",758,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4a9ad3030b4a1c1acf0302d78681ebd5.jpg","",1.132,1,"2025-02-10T19:33:26.886348Z"
28672,"1","No,","Not Flooded","2025-02-03T22:22:26.927600Z",760,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_493d9f7a5527d1cbe2ea801d405b42de.jpg","",1.104,0,"2025-02-03T22:22:26.927626Z"
30574,"1","No,","Not Flooded","2025-02-10T19:31:56.382394Z",761,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4c52ad33f26cc4907e9ae3aff8dc2790.jpg","",1.021,0,"2025-02-10T19:31:56.382414Z"
30659,"1","No,","Not Flooded","2025-02-10T19:34:23.108118Z",763,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ccb36eb1ab3b8da8124121fbc05e61b0.jpg","",1.062,0,"2025-02-10T19:34:23.108139Z"
28664,"1","No,","Not Flooded","2025-02-03T22:22:16.184480Z",764,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8d251ad1305574707c3eb8e12226531f.jpg","",0.978,0,"2025-02-03T22:22:16.184503Z"
29787,"1","No,","Not Flooded","2025-02-09T18:34:13.906470Z",765,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0d03422d78bac4a5f4b4d407070a9408.jpg","",0.809,0,"2025-02-09T18:34:13.906490Z"
28592,"1","Yes,","Not Flooded","2025-02-03T22:19:23.758186Z",768,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_43c78c1a2ffdc56dc5655a6cb5248582.jpg","",3.64,1,"2025-02-03T22:19:23.758208Z"
30548,"1","No,","Not Flooded","2025-02-10T19:31:15.259432Z",776,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ec5e09e3c5466c9592fa12dddf5b7bcf.jpg","",0.975,0,"2025-02-10T19:31:15.259453Z"
30449,"1","No,","Not Flooded","2025-02-10T19:27:44.573498Z",778,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9d9de5668b6defea29c223b0684ab7a0.jpg","",2.414,0,"2025-02-10T19:27:44.573518Z"
29807,"1","Yes,","Flooded","2025-02-09T18:34:41.937815Z",779,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_38cd44a291a27a4fb286c4aa58531aa5.jpg","",1.419,1,"2025-02-09T18:34:41.937835Z"
29815,"1","No,","Not Flooded","2025-02-09T18:34:53.711707Z",780,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_42b1b223354e735c693c37f36a232122.jpg","",0.901,0,"2025-02-09T18:34:53.711726Z"
28666,"1","No,","Not Flooded","2025-02-03T22:22:18.886900Z",781,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e88921871aaf189a8079fde0e5d37b8d.jpg","",1.186,0,"2025-02-03T22:22:18.886921Z"
30541,"1","Yes,","Flooded","2025-02-10T19:31:04.661369Z",784,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ffb266d05a7ae7778428e37a95ac2839.jpg","",1.111,1,"2025-02-10T19:31:04.661391Z"
30477,"1","No,","Not Flooded","2025-02-10T19:28:30.499100Z",785,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_565cc2a5ea25177e285d462399d34d70.jpg","",1.018,0,"2025-02-10T19:28:30.499121Z"
30658,"1","Yes,","Not Flooded","2025-02-10T19:34:21.571024Z",786,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3d390e6be96734cf9d98c64c377a544c.jpg","",0.622,1,"2025-02-10T19:34:21.571045Z"
29859,"1","Yes,","Not Flooded","2025-02-09T18:36:01.188055Z",787,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_edb49884b98c925a14195bbd11cce6d3.jpg","",1.027,1,"2025-02-09T18:36:01.188075Z"
30550,"1","No,","Not Flooded","2025-02-10T19:31:18.364633Z",788,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3117f8e01c8c1507272ab7f88d9f896d.jpg","",0.979,0,"2025-02-10T19:31:18.364653Z"
30469,"1","Yes,","Not Flooded","2025-02-10T19:28:16.241307Z",789,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6b8bf8556bc30177abc7f0e6e54d5643.jpg","",1.142,1,"2025-02-10T19:28:16.241328Z"
29880,"1","No,","Not Flooded","2025-02-09T18:36:37.283344Z",792,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0343a576dc21666b66fe99016e47b106.jpg","",0.917,0,"2025-02-09T18:36:37.283364Z"
30591,"1","No,","Not Flooded","2025-02-10T19:32:22.226321Z",794,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ba2ccc27a28e0b15124c6dbb484c6d3a.jpg","",1.056,0,"2025-02-10T19:32:22.226340Z"
30424,"1","No,","Not Flooded","2025-02-10T19:26:59.050501Z",795,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_09f9c11abd9c4678d4e290b8cde5e388.jpg","",1.024,0,"2025-02-10T19:26:59.050521Z"
30475,"1","No,","Not Flooded","2025-02-10T19:28:27.535500Z",797,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b62abb3405efa5cc8195202be4ebb0d1.jpg","",0.953,0,"2025-02-10T19:28:27.535532Z"
29825,"1","No,","Not Flooded","2025-02-09T18:35:07.867367Z",799,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ca80be5873d551dc22d34c84a619993f.jpg","",0.888,0,"2025-02-09T18:35:07.867386Z"
30558,"1","Yes,","Flooded","2025-02-10T19:31:31.512490Z",803,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ab43771a681e9486896e934081a6419e.jpg","",1.245,1,"2025-02-10T19:31:31.512512Z"
28637,"1","Yes,","Not Flooded","2025-02-03T22:21:30.427609Z",806,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_398a24624a8c84fd125d8d59350e436f.jpg","",1.092,1,"2025-02-03T22:21:30.427639Z"
30442,"1","Yes,","Flooded","2025-02-10T19:27:32.566292Z",809,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_023cbdedb5a00df4c75ada5c4b66577a.jpg","",1.163,1,"2025-02-10T19:27:32.566313Z"
30517,"1","Yes,","Not Flooded","2025-02-10T19:30:23.825578Z",811,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ab41cab7240fb343ef7136168f595d15.jpg","",1.188,1,"2025-02-10T19:30:23.825600Z"
30687,"1","No,","Not Flooded","2025-02-10T19:35:05.703550Z",812,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a6a0ebd31fd2ce511bee16f3268c6697.jpg","",0.919,0,"2025-02-10T19:35:05.703571Z"
30456,"1","No,","Not Flooded","2025-02-10T19:27:55.497889Z",813,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7f31a98f4abcc940e69505bb2b4743fd.jpg","",1.017,0,"2025-02-10T19:27:55.497909Z"
30652,"1","No,","Not Flooded","2025-02-10T19:34:10.976181Z",820,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_07e981dd00bc0107dce4588678ad7ea1.jpg","",0.962,0,"2025-02-10T19:34:10.976202Z"
30654,"1","No,","Not Flooded","2025-02-10T19:34:13.842035Z",824,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_43c507f6eaac6893221e07cb6854d5c6.jpg","",1.011,0,"2025-02-10T19:34:13.842056Z"
30391,"1","No,","Not Flooded","2025-02-10T19:24:38.187004Z",825,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ec73dfc2cabf3acfc9d7be2fa30486a7.jpg","",0.932,0,"2025-02-10T19:24:38.187025Z"
29844,"1","No,","Not Flooded","2025-02-09T18:35:35.367151Z",826,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_80c89fd0d1d25748787d235eaede3270.jpg","",1.005,0,"2025-02-09T18:35:35.367171Z"
30669,"1","Yes,","Not Flooded","2025-02-10T19:34:37.601578Z",827,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c7c20db6a8f40192d47eb6e56bf56cc1.jpg","",0.88,1,"2025-02-10T19:34:37.601598Z"
30584,"1","Yes,","Not Flooded","2025-02-10T19:32:11.481010Z",828,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b6ac056b1392744277643e271a8f0edd.jpg","",1.106,1,"2025-02-10T19:32:11.481031Z"
29793,"1","Yes,","Not Flooded","2025-02-09T18:34:22.265050Z",829,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fd5ce52ba87370901ebf50bf39e2285c.jpg","",0.962,1,"2025-02-09T18:34:22.265070Z"
29762,"1","Yes,","Not Flooded","2025-02-09T18:33:39.368997Z",830,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_56272ef4bad702aa033c49e338ad0fee.jpg","",1.05,1,"2025-02-09T18:33:39.369017Z"
30497,"1","No,","Not Flooded","2025-02-10T19:29:08.901321Z",831,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eef863bcb35ef7f8440b8a75c4be5a43.jpg","",0.946,0,"2025-02-10T19:29:08.901341Z"
29813,"1","Yes,","Not Flooded","2025-02-09T18:34:51.237322Z",833,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fab0b8e8bf9016b860bc5b01f0d1e117.jpg","",1.209,1,"2025-02-09T18:34:51.237343Z"
30623,"1","Yes,","Not Flooded","2025-02-10T19:33:28.484117Z",834,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_95bcad8d86e8966a947871e3f0d8c1a7.jpg","",1.125,1,"2025-02-10T19:33:28.484138Z"
30547,"1","No,","Not Flooded","2025-02-10T19:31:13.779339Z",835,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_64508d40b3d6e142f7e364ce29959dcd.jpg","",1.179,0,"2025-02-10T19:31:13.779361Z"
30636,"1","No,","Not Flooded","2025-02-10T19:33:47.333064Z",836,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8c7824e45a647c80a51bf6aa2bd39974.jpg","",0.862,0,"2025-02-10T19:33:47.333087Z"
28644,"1","No,","Not Flooded","2025-02-03T22:21:40.544618Z",837,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_84d270ce1307dcf55bb585f835e251d5.jpg","",0.993,0,"2025-02-03T22:21:40.544639Z"
30643,"1","No,","Not Flooded","2025-02-10T19:33:57.991581Z",838,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_59d03f1d9ba0c25f9e4a06b1317e8f45.jpg","",1.105,0,"2025-02-10T19:33:57.991602Z"
30610,"1","No,","Not Flooded","2025-02-10T19:32:53.624128Z",840,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_85748c3f53bcdea0c8b5a92f061e374c.jpg","",0.957,0,"2025-02-10T19:32:53.624150Z"
30486,"1","Yes,","Flooded","2025-02-10T19:28:50.918619Z",843,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5da4497114051f547967d57cdd8139d5.jpg","",1.347,1,"2025-02-10T19:28:50.918640Z"
30505,"1","Yes,","Flooded","2025-02-10T19:29:59.535299Z",845,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9c400dfd96f8351ad25973ed8d89d1f5.jpg","",21.561,1,"2025-02-10T19:29:59.535319Z"
30633,"1","Yes,","Flooded","2025-02-10T19:33:43.081656Z",850,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_44c14b8898d29324e39a76247a4e95c7.jpg","",1.352,1,"2025-02-10T19:33:43.081676Z"
28647,"1","No,","Not Flooded","2025-02-03T22:21:44.440224Z",851,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_15f869031e2422fb26af4de34b027715.jpg","",0.8,0,"2025-02-03T22:21:44.440250Z"
29863,"1","Yes,","Not Flooded","2025-02-09T18:36:07.241602Z",853,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f0466e0b9ae21b58ee6e2b086f73bee6.jpg","",1.121,1,"2025-02-09T18:36:07.241622Z"
28598,"1","Yes,","Not Flooded","2025-02-03T22:19:50.834793Z",855,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_14a600275e7b526bee5c0aef0fccf529.jpg","",3.982,1,"2025-02-03T22:19:50.834818Z"
28619,"1","Yes,","Flooded","2025-02-03T22:20:54.203633Z",856,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_65c0c90887667a637a6fef1086e43c31.jpg","",1.216,1,"2025-02-03T22:20:54.203656Z"
30648,"1","No,","Not Flooded","2025-02-10T19:34:05.330969Z",857,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_22e8a46fde267a13891c81dde842013e.jpg","",0.919,0,"2025-02-10T19:34:05.330997Z"
30422,"1","Yes,","Not Flooded","2025-02-10T19:26:55.811496Z",858,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f497ba0fe713bbb4bd588545a9a0107d.jpg","",1.912,1,"2025-02-10T19:26:55.811516Z"
30561,"1","Yes,","Not Flooded","2025-02-10T19:31:37.060328Z",863,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_957317a1d787daa2356af1fe7afdf4c4.jpg","",1.887,1,"2025-02-10T19:31:37.060349Z"
28661,"1","Yes,","Not Flooded","2025-02-03T22:22:12.241882Z",867,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9e2ef2b1a9ac5132a1ac9497e7712dc4.jpg","",1.027,1,"2025-02-03T22:22:12.241904Z"
29816,"1","No,","Not Flooded","2025-02-09T18:34:54.940767Z",868,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5b9be68f1eeb81588b4491e4c31a6e40.jpg","",0.772,0,"2025-02-09T18:34:54.940787Z"
30565,"1","Yes,","Not Flooded","2025-02-10T19:31:43.060966Z",869,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_98d24cf89e5ced310e8fd1deb34219c2.jpg","",0.832,1,"2025-02-10T19:31:43.060988Z"
30626,"1","No,","Not Flooded","2025-02-10T19:33:32.734544Z",870,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_affd129c20ff300bc32e732bbc3f7260.jpg","",0.949,0,"2025-02-10T19:33:32.734567Z"
30436,"1","Yes,","Not Flooded","2025-02-10T19:27:22.132946Z",872,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b9b0a380994b5b1ad33691fa6c0a0a0c.jpg","",1.154,1,"2025-02-10T19:27:22.132966Z"
28613,"1","Yes,","Not Flooded","2025-02-03T22:20:22.796211Z",875,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_73f60f1f3bb5a87fc6468a0222461b91.jpg","",2.22,1,"2025-02-03T22:20:22.796235Z"
29803,"1","No,","Not Flooded","2025-02-09T18:34:35.517689Z",876,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c43d58c8edbccce0861de7e21803e6a8.jpg","",0.802,0,"2025-02-09T18:34:35.517709Z"
29764,"1","Yes,","Not Flooded","2025-02-09T18:33:42.178330Z",880,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_052147544c02d7fa948c4617c5984e80.jpg","",0.918,1,"2025-02-09T18:33:42.178350Z"
29777,"1","No,","Not Flooded","2025-02-09T18:34:00.791875Z",881,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_896926b271ae258a89222e9464ce8f71.jpg","",0.878,0,"2025-02-09T18:34:00.791896Z"
30534,"1","Yes,","Not Flooded","2025-02-10T19:30:53.378796Z",883,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b050595e80a688c018818ee3fab58a56.jpg","",1.294,1,"2025-02-10T19:30:53.378817Z"
30447,"1","Yes,","Not Flooded","2025-02-10T19:27:40.173584Z",887,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7dc7b1f9c6ce5293a9ab07425847d29a.jpg","",1.037,1,"2025-02-10T19:27:40.173605Z"
28641,"1","No,","Not Flooded","2025-02-03T22:21:36.707249Z",888,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1093d1f150d45a6013e62c31a0e6ddd1.jpg","",0.93,0,"2025-02-03T22:21:36.707276Z"
30568,"1","No,","Not Flooded","2025-02-10T19:31:47.331216Z",889,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_762a087fca990ef9f7b78917bc588c85.jpg","",0.859,0,"2025-02-10T19:31:47.331239Z"
29876,"1","No,","Not Flooded","2025-02-09T18:36:31.729150Z",892,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2195aaf85c3d4fc12ab27d138c4f2f07.jpg","",0.646,0,"2025-02-09T18:36:31.729170Z"
30602,"1","Yes,","Not Flooded","2025-02-10T19:32:40.820901Z",894,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a78f33212def02a6f2f39bb810d9f828.jpg","",0.842,1,"2025-02-10T19:32:40.820922Z"
30660,"1","No,","Not Flooded","2025-02-10T19:34:24.480674Z",895,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ad34a54dabde0e88008d29954432968f.jpg","",0.899,0,"2025-02-10T19:34:24.480694Z"
30692,"1","No,","Not Flooded","2025-02-10T19:35:12.735972Z",896,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c5b09020cb58ffd6660eb05c7ace79a1.jpg","",0.999,0,"2025-02-10T19:35:12.735994Z"
30605,"1","Yes,","Flooded","2025-02-10T19:32:46.247095Z",897,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b548c8cd4fc40e055e084430dab805c3.jpg","",1.619,1,"2025-02-10T19:32:46.247116Z"
29875,"1","No,","Flooded","2025-02-09T18:36:25.726545Z",899,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7678417bc6b6d410b2c839516fa6378c.jpg","",2.591,0,"2025-02-09T18:36:29.479988Z"
29878,"1","Yes,","Not Flooded","2025-02-09T18:36:34.548514Z",900,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4d7798252dd68cc64ed5d2f82bfa9001.jpg","",0.81,1,"2025-02-09T18:36:34.548534Z"
29849,"1","No,","Not Flooded","2025-02-09T18:35:42.891587Z",902,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6d2ff047c4759bc86822fea720276744.jpg","",0.933,0,"2025-02-09T18:35:42.891607Z"
